#Version: 0.11
#Glossary type: Plant
#Source: fna_gloss_final_20130517 (merged from: fnagloss_fromHong_20130517125327, fna_glo)
#Finalized by: Dr. Hong Cui
#Date: 6/13/2014
#Reviewers: Heather Cole,Dr. Hong Cui,Stephanie Kha,Sonali Ranade,Jeff Saarela,Ishan Shah
#Source producer: OTO System

"term","category","hasSyn","sourceDataset","termID","remarks"
"bald","pubescence","0","fna_gloss_final_20130517","538c1041-c8c5-43d0-a1f9-5453b24bd238","active"
"balding","pubescence","0","fna_gloss_final_20130517","fccac2b7-3c6a-433d-a1ca-37e063a85bfa","active"
"banded","coloration","0","fna_gloss_final_20130517","4c27653e-e050-4f3d-9184-23afe373a0a7","active"
"banner","structure","0","fna_gloss_final_20130517","462b3746-d46d-47e1-9c69-8e94d2223769","active"
"barb","structure","0","fna_gloss_final_20130517","aa191087-e979-486f-ad87-0e050a83090f","active"
"barbate","pubescence","0","fna_gloss_final_20130517","2a10dea3-5a6c-4ba1-81a8-3468fb7968e6","active"
"barbed","architecture","0","fna_gloss_final_20130517","46c8bcb4-b02a-4ad3-b736-c146d9ed07d4","active"
"barbed","shape","0","fna_gloss_final_20130517","7929f2b3-568d-456a-9d3e-2f8b3166dc83","active"
"barbel","structure","0","fna_gloss_final_20130517","ea8c8671-f661-42e1-8572-6b72fa98a3b9","active"
"barbella","structure","0","fna_gloss_final_20130517","1f0e37d5-db79-4b3f-abba-eabd63380f67","active"
"barbellae","structure","0","fna_gloss_final_20130517","00e30ce4-70bc-489c-86df-73030c9ece1e","active"
"barbellate","architecture","0","fna_gloss_final_20130517","73c0f76a-e74f-4b99-8adc-ea7dcc06dede","active"
"barbellula","structure","0","fna_gloss_final_20130517","ca4dbc82-d782-4808-9149-3d39804d0d7f","active"
"barbellulae","structure","0","fna_gloss_final_20130517","5c74e2ca-6f38-4366-9342-0908638f6939","active"
"barbellulate","architecture","0","fna_gloss_final_20130517","e1ff1c9f-1220-4862-92db-6dee8abc10d9","active"
"barbellule","structure","0","fna_gloss_final_20130517","fb4ced27-a2c5-4dbf-8588-d2fc702bb02c","active"
"bare","pubescence","0","fna_gloss_final_20130517","206438d7-d88e-4f79-a9eb-0f26c5ea032c","active"
"bark","structure","0","fna_gloss_final_20130517","3d4ea909-ea36-4b76-afd1-7d899d89fd65","active"
"barklike","relief","0","fna_gloss_final_20130517","a2013df0-efdc-11e2-b45f-0026b9326338","active"
"basal","position","0","fna_gloss_final_20130517","b5167c18-657c-46b0-b36e-00c8cf5d79db","active"
"basal cell","structure","0","fna_gloss_final_20130517","94aec4b7-269c-4ffc-85fd-552c5693887a","active"
"basalmost","position","0","fna_gloss_final_20130517","a20172a2-efdc-11e2-b45f-0026b9326338","active"
"base","structure","0","fna_gloss_final_20130517","bc7b85b9-396e-47c3-a045-ab9af07add05","active"
"basicauliramous","architecture","0","fna_gloss_final_20130517","ee0f12b8-ec2c-4b03-a59e-65884528966a","active"
"basicaulous","position","0","fna_gloss_final_20130517","c009cf35-9f16-46ed-8f2c-070bcd104204","active"
"basifixed","fixation","0","fna_gloss_final_20130517","8bb24168-cd41-4d9e-a39e-2af7982a2769","active"
"basipetal","development","0","fna_gloss_final_20130517","2124d634-33b8-4869-8875-28c28021bcf2","active"
"basiramous","architecture","0","fna_gloss_final_20130517","3c60aaf1-ede3-4de2-9f49-9a77ab50ce78","active"
"basiscopic","orientation","0","fna_gloss_final_20130517","e1736166-4c19-493f-ba23-f2a46af226bf","active"
"beaded","shape","0","fna_gloss_final_20130517","dea77a03-76e3-4f5f-bbd7-d28c57b3ec69","active"
"beadlike","shape","0","fna_gloss_final_20130517","a202265c-efdc-11e2-b45f-0026b9326338","active"
"beak","structure","0","fna_gloss_final_20130517","f12a9f27-8229-4647-bff7-df464c027cf2","active"
"beaked","shape","0","fna_gloss_final_20130517","878fbd5a-d916-4cae-92cf-6ecb5bd1e9f4","active"
"beakless","architecture","0","fna_gloss_final_20130517","f6e5be19-6db7-42e0-a573-c269df6f90f1","active"
"beaklet","structure","0","fna_gloss_final_20130517","8ac2a235-f4fd-4a87-9c28-d17fed714c91","active"
"beaklike","shape","0","fna_gloss_final_20130517","a2027756-efdc-11e2-b45f-0026b9326338","active"
"beard","structure","0","fna_gloss_final_20130517","08ff775b-2618-40b4-8bef-72161463f6f9","active"
"bearded","pubescence","0","fna_gloss_final_20130517","1daeb2d7-4ee6-4394-a1aa-0d16735d336a","active"
"beige","coloration","0","fna_gloss_final_20130517","a202c468-efdc-11e2-b45f-0026b9326338","active"
"bellied","shape","0","fna_gloss_final_20130517","85184c98-17c4-4dfc-b348-20db31cbc756","active"
"bell_shaped","shape","0","fna_gloss_final_20130517","d6615bb7-281d-43c3-81cd-1bcca1797e68","active"
"bend","orientation","0","fna_gloss_final_20130517","a202dfe8-efdc-11e2-b45f-0026b9326338","active"
"bending","orientation","0","fna_gloss_final_20130517","a202fef6-efdc-11e2-b45f-0026b9326338","active"
"bent","shape","0","fna_gloss_final_20130517","645a7b68-9f8e-4ec8-96f6-f7027b94229e","active"
"berry","structure","0","fna_gloss_final_20130517","f576ee40-0166-49fd-a68b-e192d8a66227","active"
"berrylike","architecture","0","fna_gloss_final_20130517","a2033038-efdc-11e2-b45f-0026b9326338","active"
"berrylike","shape","0","fna_gloss_final_20130517","a2ed1748-efdc-11e2-b45f-0026b9326338","active"
"berry_like","architecture","0","fna_gloss_final_20130517","29e68e3f-5c19-4495-8bd6-49bfeea2a917","active"
"bibracteate","architecture","0","fna_gloss_final_20130517","a20354aa-efdc-11e2-b45f-0026b9326338","active"
"bicolor","coloration","0","fna_gloss_final_20130517","e6866709-8356-4017-a526-dc784d0c23c1","active"
"bicolorous","coloration","0","fna_gloss_final_20130517","0bd95d08-cbb5-4745-b1dc-82f9f9cff6df","active"
"biconvex","shape","0","fna_gloss_final_20130517","e4a584c8-1457-4107-99db-5ae3dc2219e0","active"
"bicristate","shape","0","fna_gloss_final_20130517","a203b008-efdc-11e2-b45f-0026b9326338","active"
"bidentate","shape","0","fna_gloss_final_20130517","a203d3d0-efdc-11e2-b45f-0026b9326338","active"
"biennial","duration","0","fna_gloss_final_20130517","6332915f-03fa-414e-a828-ed5952bd6fd9","active"
"biennials","structure","0","fna_gloss_final_20130517","a2b3c10a-efdc-11e2-b45f-0026b9326338","active"
"bifacial","architecture","0","fna_gloss_final_20130517","a69b41e5-c66c-47ad-89c1-454b66b66ee8","active"
"bifid","shape","0","fna_gloss_final_20130517","d8a64a40-980d-405c-b57c-b4445f8d6563","active"
"bifoliolate","architecture","0","fna_gloss_final_20130517","8c0656fa-7a3d-433f-8bb0-efbad0ef185b","active"
"bifurcate","shape","0","fna_gloss_final_20130517","85c293ae-a958-4124-bf4c-e8a88f1bc9b8","active"
"bigeminate","architecture","0","fna_gloss_final_20130517","0c76648b-0cff-4814-ab38-d43ebb99ed54","active"
"bilabiate","architecture","0","fna_gloss_final_20130517","d83eb5e6-c4e4-4bf7-a75e-e38051615d9f","active"
"bilateral","arrangement","0","fna_gloss_final_20130517","7ecb4f96-64a5-4983-a9a5-81c21c7c0df3","active"
"bilobate","shape","0","fna_gloss_final_20130517","a20471aa-efdc-11e2-b45f-0026b9326338","active"
"bipyramidal","shape","0","fna_gloss_final_20130517","71ff3ecf-3c5a-405a-b138-cd9bc6ad5e0c","active"
"birettaform","shape","0","fna_gloss_final_20130517","420d782c-d0e0-4b13-95b0-08d669968f7d","active"
"bisexual","reproduction","0","fna_gloss_final_20130517","30b5dc2f-20be-45d3-ac94-4eafcd46f8b7","active"
"bisulcate","architecture","0","fna_gloss_final_20130517","6b63a2dc-9bf8-4065-a29d-fb1389745a18","active"
"bitegmic","architecture","0","fna_gloss_final_20130517","a2aa71b8-efdc-11e2-b45f-0026b9326338","active"
"biturbinate","shape","0","fna_gloss_final_20130517","a204c178-efdc-11e2-b45f-0026b9326338","active"
"black","coloration","0","fna_gloss_final_20130517","73b76a73-85a4-4421-9a6d-938554e05f2b","active"
"blackening","coloration","0","fna_gloss_final_20130517","a204e50e-efdc-11e2-b45f-0026b9326338","active"
"blackish","coloration","0","fna_gloss_final_20130517","0240d179-3ae2-415f-b1de-cd4eef4e3275","active"
"bladder","structure","0","fna_gloss_final_20130517","6d76f3ea-d074-4293-8e1c-04c9f467dfda","active"
"bladderlike","shape","0","fna_gloss_final_20130517","a2050a34-efdc-11e2-b45f-0026b9326338","active"
"blade","structure","0","fna_gloss_final_20130517","7dd0c248-f531-4cfe-b196-882e99f4c32b","active"
"bladelike","shape","0","fna_gloss_final_20130517","a2052c76-efdc-11e2-b45f-0026b9326338","active"
"blister","structure","0","fna_gloss_final_20130517","b208b49e-d868-4aef-8f85-b58ce7543231","active"
"blistered","relief","0","fna_gloss_final_20130517","e9866bfc-9d60-4e01-9774-205b0251a8d4","active"
"blooming","life_cycle","0","fna_gloss_final_20130517","a2aa9e4a-efdc-11e2-b45f-0026b9326338","active"
"blotch","structure","0","fna_gloss_final_20130517","0f37bc09-ab3c-4da6-98d0-08dddca42471","active"
"blotched","coloration","0","fna_gloss_final_20130517","1655db55-b43c-4e46-84bf-385ffc53291e","active"
"blotches","coloration","0","fna_gloss_final_20130517","a2b54e94-efdc-11e2-b45f-0026b9326338","active"
"blue","coloration","0","fna_gloss_final_20130517","78f6330d-b3d9-4bbe-9add-6022c4bd8277","active"
"bluish","coloration","0","fna_gloss_final_20130517","6efdbe76-20bd-49db-b439-e0e45d43595c","active"
"blunt","shape","0","fna_gloss_final_20130517","50ed163f-d784-4942-a8a5-5ab9d7130e3b","active"
"blush","coloration","0","fna_gloss_final_20130517","a2058ac2-efdc-11e2-b45f-0026b9326338","active"
"blushed","coloration","0","fna_gloss_final_20130517","a205a9ee-efdc-11e2-b45f-0026b9326338","active"
"boat_shaped","shape","0","fna_gloss_final_20130517","12c98153-aebb-42ad-a856-a1b79180e0f9","active"
"bole","structure","0","fna_gloss_final_20130517","a5ba9e16-e0af-4430-a3a0-7aeb052fbffd","active"
"bony","texture","0","fna_gloss_final_20130517","756d3d3c-7086-4b0b-8948-3abbfa48c2e5","active"
"bossed","shape","0","fna_gloss_final_20130517","5bd4862a-d835-4b78-865c-4a1efeb28ccd","active"
"bostryches","structure","0","fna_gloss_final_20130517","d644d4cc-43d7-4864-8b09-69af7abf3939","active"
"bostryx","structure","0","fna_gloss_final_20130517","71fb2017-f964-4745-9a48-b5235dd74e8d","active"
"bottom_rooted","growth_form","0","fna_gloss_final_20130517","21424744-7318-4a99-9e68-f61bd2480437","active"
"botuliform","shape","0","fna_gloss_final_20130517","ccb87ed1-a2ba-400c-8f67-3ea7a9305669","active"
"bowl_shaped","shape","0","fna_gloss_final_20130517","a20606e6-efdc-11e2-b45f-0026b9326338","active"
"brachiate","architecture","0","fna_gloss_final_20130517","79ac9110-d8b1-4835-90c9-9f00fc29f12c","active"
"bract","structure","0","fna_gloss_final_20130517","5638e11d-b875-4c98-ad1e-120764e76807","active"
"bracteate","architecture","0","fna_gloss_final_20130517","69e41e78-6840-4ce5-b5c6-0ed7c9e5fc02","active"
"bracted","architecture","0","fna_gloss_final_20130517","ab932036-9f98-4898-bd27-0c38a439e993","active"
"bracteolate","architecture","0","fna_gloss_final_20130517","b48925d2-0089-4256-9ed3-80c3a265569b","active"
"bracteole","structure","0","fna_gloss_final_20130517","6469c60c-d6c3-4923-a81e-fc347d624cc5","active"
"bractless","architecture","0","fna_gloss_final_20130517","f81634ba-052b-4884-ad60-67ec483e1929","active"
"bractlet","structure","0","fna_gloss_final_20130517","8968da77-e6b0-4302-baf9-1c8cb72a8b06","active"
"bractleted","architecture","0","fna_gloss_final_20130517","9d2b8308-c7b2-4e7a-a391-7e92b05f613c","active"
"bractlike","shape","0","fna_gloss_final_20130517","4fc5852f-01f2-4324-ae88-588fe594a7aa","active"
"branch","structure","0","fna_gloss_final_20130517","03b9bdba-c502-40f6-97b0-ead3679b4a5e","active"
"branched","architecture","0","fna_gloss_final_20130517","553f7be5-e76d-4ba3-898a-3bf1f2415832","active"
"branching","architecture","0","fna_gloss_final_20130517","abd5a641-6040-4e83-af19-a6c749a8fd0e","active"
"branchlet","structure","0","fna_gloss_final_20130517","32d32293-adee-47ae-b1ba-bd9bd22230c2","active"
"breadth","character","0","fna_gloss_final_20130517","a28abc91-af3f-416c-bea3-294cbc087434","active"
"breast_shaped","shape","0","fna_gloss_final_20130517","75a22fde-0f13-46cb-ba87-b442ac00cd75","active"
"brick","coloration","0","fna_gloss_final_20130517","b1c96be4-bd54-4a86-ac7b-b8b6c67d4476","active"
"brick_red","coloration","0","fna_gloss_final_20130517","a206ebc4-efdc-11e2-b45f-0026b9326338","active"
"brickwork_like","arrangement","0","fna_gloss_final_20130517","d7c3584d-635e-4177-bd52-58fabba3a16e","active"
"brief","duration","0","fna_gloss_final_20130517","a2072968-efdc-11e2-b45f-0026b9326338","active"
"brief","size","0","fna_gloss_final_20130517","a2f563d0-efdc-11e2-b45f-0026b9326338","active"
"bright","reflectance","0","fna_gloss_final_20130517","4ef00cf0-3915-4143-8c3d-3c526daa9f2d","active"
"brighter","reflectance","0","fna_gloss_final_20130517","a207d552-efdc-11e2-b45f-0026b9326338","active"
"brightest","reflectance","0","fna_gloss_final_20130517","a207f6b8-efdc-11e2-b45f-0026b9326338","active"
"bright_orange_red","coloration","0","fna_gloss_final_20130517","a20760fe-efdc-11e2-b45f-0026b9326338","active"
"bright_rose_pink","coloration","0","fna_gloss_final_20130517","a2078bb0-efdc-11e2-b45f-0026b9326338","active"
"bright_yellow","coloration","0","fna_gloss_final_20130517","a207b50e-efdc-11e2-b45f-0026b9326338","active"
"brilliant","reflectance","0","fna_gloss_final_20130517","a2081828-efdc-11e2-b45f-0026b9326338","active"
"bristle","structure","0","fna_gloss_final_20130517","1aec69b9-0317-4ed1-8c67-4c32b65fb95b","active"
"bristled","shape","0","fna_gloss_final_20130517","21940e98-b53b-4d8e-8b5f-af001ed58d32","active"
"bristlelike","architecture","0","fna_gloss_final_20130517","76cc8b38-83e8-44e6-8935-0a79369e1061","active"
"bristle_shaped","shape","0","fna_gloss_final_20130517","48a757d2-881f-4da9-b463-59845c9664d9","active"
"bristly","pubescence","0","fna_gloss_final_20130517","6592e1db-ad93-4a6a-9d3d-caee10d4484e","active"
"brittle","fragility","0","fna_gloss_final_20130517","29c73747-d1d6-4bee-97ca-e71389fdd6c8","active"
"broad","width","0","fna_gloss_final_20130517","830ed295-3273-4292-b719-868ac6a7a2cf","active"
"broadened","width","0","fna_gloss_final_20130517","a20875b6-efdc-11e2-b45f-0026b9326338","active"
"broader","width","0","fna_gloss_final_20130517","4bc7654d-49e8-4157-ab08-63ef4c0981fd","active"
"broadest","width","0","fna_gloss_final_20130517","498789fd-8384-49bc-ac20-cd202bdeaec5","active"
"brochidodromous","architecture","0","fna_gloss_final_20130517","f21e2e58-077a-45d4-89dc-9d57f52885b6","active"
"bronze","coloration","0","fna_gloss_final_20130517","a208cb1a-efdc-11e2-b45f-0026b9326338","active"
"broomlike","architecture","0","fna_gloss_final_20130517","a2090cc4-efdc-11e2-b45f-0026b9326338","active"
"broomlike","shape","0","fna_gloss_final_20130517","a2ed38f4-efdc-11e2-b45f-0026b9326338","active"
"broom_shaped","shape","0","fna_gloss_final_20130517","e27b3ea5-24e6-46fb-b5dd-53d230ded0b9","active"
"brown","coloration","0","fna_gloss_final_20130517","e63431c2-a4aa-4bfa-8f3f-4f9831f0ddbb","active"
"brownish","coloration","0","fna_gloss_final_20130517","94147c57-d7d9-4b67-8803-556ffc0d402e","active"
"brushlike","architecture","0","fna_gloss_final_20130517","a209779a-efdc-11e2-b45f-0026b9326338","active"
"brushlike","shape","0","fna_gloss_final_20130517","a2ed5a5a-efdc-11e2-b45f-0026b9326338","active"
"brushy","architecture","0","fna_gloss_final_20130517","a2095616-efdc-11e2-b45f-0026b9326338","active"
"brushy","shape","0","fna_gloss_final_20130517","a2ed788c-efdc-11e2-b45f-0026b9326338","active"
"buckler_shaped","shape","0","fna_gloss_final_20130517","515ab942-471e-4c3c-8080-94b459548a00","active"
"bud","structure","0","fna_gloss_final_20130517","d608e4d7-b18f-4328-95ec-00c4b31147b4","active"
"bud scale","structure","0","fna_gloss_final_20130517","9f3cbf67-205b-4669-a042-3fbbd5d99f15","active"
"budlike","architecture","0","fna_gloss_final_20130517","a209a2e2-efdc-11e2-b45f-0026b9326338","active"
"budlike","shape","0","fna_gloss_final_20130517","a2ed9786-efdc-11e2-b45f-0026b9326338","active"
"bud_scale scar","structure","0","fna_gloss_final_20130517","83fc633c-1a46-4072-8bfd-5e81544398a4","active"
"buff","coloration","0","fna_gloss_final_20130517","a209bea8-efdc-11e2-b45f-0026b9326338","active"
"bulb","structure","0","fna_gloss_final_20130517","66ef83e9-2149-40e9-9b3f-4b3987f23e51","active"
"bulbel","structure","0","fna_gloss_final_20130517","8f78b3d8-457f-436c-8b0d-7a5d30cef628","active"
"bulbiferous","architecture","0","fna_gloss_final_20130517","a209e3d8-efdc-11e2-b45f-0026b9326338","active"
"bulbil","structure","0","fna_gloss_final_20130517","bbe92e95-8e11-4e8f-b50a-db523e0514eb","active"
"bulbiliferous","architecture","0","fna_gloss_final_20130517","a20a0b7e-efdc-11e2-b45f-0026b9326338","active"
"bulblet","structure","0","fna_gloss_final_20130517","fb757351-1a1f-4440-a0ff-1e9190f42919","active"
"bulbose","architecture","0","fna_gloss_final_20130517","1cc48177-c29a-4ca2-abcd-439db171560a","active"
"bulbous","architecture","0","fna_gloss_final_20130517","54ed86e3-1b87-4290-a786-18b68b1f9133","active"
"bulging","shape","0","fna_gloss_final_20130517","a20a3784-efdc-11e2-b45f-0026b9326338","active"
"bulla","structure","0","fna_gloss_final_20130517","510ed573-14b5-4582-8ca8-28e8d01bdbe3","active"
"bullae","structure","0","fna_gloss_final_20130517","ea138f3a-834c-470b-872a-9d57ad640cf6","active"
"bullate","relief","0","fna_gloss_final_20130517","a2158837-87ea-4d1f-bb5f-f0ce0fada2c4","active"
"bulliform","shape","0","fna_gloss_final_20130517","c22d7299-36a3-4b5c-82e0-0b16295bc332","active"
"bumpy","relief","0","fna_gloss_final_20130517","a64d36e7-dd0e-4c85-8882-0bd9f50c9709","active"
"bundle","structure","0","fna_gloss_final_20130517","a5e2072c-2c55-48d8-b540-6f8aa1c0b83b","active"
"bundle scar","structure","0","fna_gloss_final_20130517","211d3c8d-d780-454b-8477-b1085b59ddd1","active"
"bundled","architecture","0","fna_gloss_final_20130517","1eb86bbd-4b8a-4e30-9303-f2b5fe11ffb2","active"
"bundled","arrangement","0","fna_gloss_final_20130517","ece013bb-2f0b-42d0-8e75-cfbb3e67162c","active"
"buried","location","0","fna_gloss_final_20130517","a20a9666-efdc-11e2-b45f-0026b9326338","active"
"burlike","architecture","0","fna_gloss_final_20130517","a20ab57e-efdc-11e2-b45f-0026b9326338","active"
"burlike","shape","0","fna_gloss_final_20130517","a2edb68a-efdc-11e2-b45f-0026b9326338","active"
"bursicle","structure","0","fna_gloss_final_20130517","f2eb25b3-369d-4b64-b0a6-36919e1790e7","active"
"bush","growth_form","0","fna_gloss_final_20130517","e7f11245-48c2-4749-be4d-856b06667278","active"
"bushes","structure","0","fna_gloss_final_20130517","a2b3df46-efdc-11e2-b45f-0026b9326338","active"
"bushlike","growth_form","0","fna_gloss_final_20130517","5497262e-ef58-413f-b9e3-c24f82763a91","active"
"bushy","growth_form","0","fna_gloss_final_20130517","a40f692a-4d67-49e3-8261-a736f157f7a9","active"
"butterfly_like","architecture","0","fna_gloss_final_20130517","f8846123-670a-450b-a9d8-5507c36be22f","active"
"cactuslike","architecture","0","fna_gloss_final_20130517","a20b329c-efdc-11e2-b45f-0026b9326338","active"
"cactuslike","shape","0","fna_gloss_final_20130517","a2edd9ee-efdc-11e2-b45f-0026b9326338","active"
"caducous","duration","0","fna_gloss_final_20130517","5c795160-c3ba-4750-bc5f-57ab1db7b586","active"
"caesious","coating","0","fna_gloss_final_20130517","8c36bd2d-6e94-4983-a0ef-337acb20ad16","active"
"caespitose","growth_form","0","fna_gloss_final_20130517","7401e99d-6940-42ef-9f01-28e10ac9ffdd","active"
"calcarate","shape","0","fna_gloss_final_20130517","f57d98e6-8c34-4ad9-85fd-d5193a8d0e3e","active"
"calceolate","shape","0","fna_gloss_final_20130517","4d142fd7-0dcb-431b-9dc5-a9e4efdf8c92","active"
"callose","texture","0","fna_gloss_final_20130517","c8059493-3ad3-404f-ac41-2103391d1a4a","active"
"callous","texture","0","fna_gloss_final_20130517","65d23b25-145b-49bd-b49b-d4d6158282c9","active"
"calloused","texture","0","fna_gloss_final_20130517","3f2726d8-933c-4bdc-99ac-0bc99c198b29","active"
"callus","structure","0","fna_gloss_final_20130517","89bd8fc7-dee7-4bdf-9ee7-7afa3b1868b2","active"
"calyces","structure","0","fna_gloss_final_20130517","f250c45e-8348-4db4-aa9a-10dfa08bfd00","active"
"calyciform","shape","0","fna_gloss_final_20130517","f1143560-8fcd-497a-b539-944a3d6ab617","active"
"calyculate","architecture","0","fna_gloss_final_20130517","4c5a260f-d95d-42b2-bf86-55c9f118c357","active"
"calyculi","structure","0","fna_gloss_final_20130517","ca2bac8b-bf83-4d65-8ad5-90dab57684c3","active"
"calyculus","structure","0","fna_gloss_final_20130517","f8892653-cf01-42a0-8ed2-d6206c2eb7dc","active"
"calyptra","structure","0","fna_gloss_final_20130517","3a384aa6-6851-44c2-8bf1-ba0d05b12b98","active"
"calyptrae","structure","0","fna_gloss_final_20130517","50f48ec3-3dcd-4e7f-b065-b68f92ec5636","active"
"calyptrate","architecture","0","fna_gloss_final_20130517","d05d7cc6-51a1-4cdb-aeb9-b16c338a179f","active"
